Total_strain,Slip_strain,Time,Slip Count,Creep,Elastic,Hygroexp,Number_of_fibers,Load,Load_fibers,Moisture,Broken,Total_model,Creep_model,Mech_model,Reduced,plastic,templ_global
0.0194110621957243,0.0094996258507861,109.44,257163.0,0.0034300566531061,0.0043716213289963,0.0021209597772108,37205.0,2.0,80000.00000000003,0.1059420468137267,0,0.019004062490670905,0.004752213483928867,0.008204538009769544,0.014251849006742038,0.00040699970505339524,0.006047310996972495
0.0194349995484501,0.0094979855707151,109.462,257184.0,0.0034278113469797,0.0043742677648449,0.0021464336947349,37204.0,2.0,80000.00000000004,0.1072144702664817,0,0.019027999843396703,0.004747868411133334,0.008207410387273347,0.014280131432263369,0.00040699970505339524,0.006072721044990022
0.0194596712942637,0.0094965860823726,109.484,257200.0,0.0034254925473391,0.0043768593976128,0.0021726139010265,37204.0,2.0,79999.99999999996,0.1085221728784485,0,0.019052671589210306,0.004743542613773722,0.008210997882429034,0.014309128975436583,0.00040699970505339524,0.006098131093007548
0.0194841793491466,0.0094945114420462,109.506,257224.0,0.0034234672171931,0.0043797908803208,0.0021987941073181,37201.0,2.0,80000.00000000009,0.1098298754904162,0,0.019077179644093206,0.004739236758990762,0.008211385276455997,0.014337942885102444,0.00040699970505339524,0.006126557608646447
0.0195071186652186,0.0094915348324483,109.528,257254.0,0.0034211928664428,0.0043823643919832,0.0022249743136097,37201.0,2.0,80000.00000000004,0.1111375781023839,0,0.019100118960165204,0.00473495139517663,0.008209302005359319,0.014365167564988573,0.00040699970505339524,0.0061558655596292535
0.0195317825403995,0.0094901158388124,109.55,257273.0,0.0034190338789829,0.0043850480033555,0.0022511545199013,37200.0,2.0,79999.99999999996,0.1124452807143507,0,0.019124782835346105,0.00473068705400561,0.008208922270728437,0.014394095781340495,0.00040699970505339524,0.006185173510612059
0.0195588945714465,0.0094883925648513,109.572,257296.0,0.0034168018409836,0.0043878846598231,0.0022800567433257,37200.0,2.0,80000.0,0.1138889482180699,0,0.019151894866393106,0.004726444811130215,0.008210968593668025,0.014425450055262891,0.00040699970505339524,0.006214481461594866
0.0195870641962845,0.0094867585611494,109.594,257318.0,0.0034145931338324,0.0043908068959559,0.0023098785671329,37200.0,2.0,79999.99999999994,0.1153785498068394,0,0.019180064491231105,0.0047222259854774965,0.008214049093175937,0.014457838505753608,0.00040699970505339524,0.006243789412577671
0.0196156648276197,0.0094852433066111,109.616,257337.0,0.0034125895879761,0.0043939533220695,0.0023397003909401,37198.0,2.0,79999.99999999996,0.1168681513956099,0,0.019208665122566304,0.004718031396444449,0.008214842006187063,0.014490633726121856,0.00040699970505339524,0.006275791719934793
0.0196434084296394,0.0094833308299729,109.638,257361.0,0.0034104311512103,0.00439685693579,0.0023695222147472,37198.0,2.0,80000.00000000001,0.1183577529843803,0,0.019236408724586006,0.004713861664518541,0.008213749617298219,0.014522547060067465,0.00040699970505339524,0.006308797442769245
0.0196718973431795,0.0094820453095407,109.66,257386.0,0.0034083883110138,0.0043998680919147,0.0023993440385544,37197.0,2.0,80000.0,0.1198473545731498,0,0.019264897638126104,0.004709717390730537,0.00821337708179187,0.014555180247395567,0.00040699970505339524,0.0063418031656036974
0.0197026699518825,0.0094807529412894,109.682,257409.0,0.0034063695132476,0.0044030878417143,0.002431220711322,37196.0,2.0,80000.00000000001,0.1214395959701343,0,0.019295670246829103,0.004705599694534986,0.008215261663855966,0.014590070552294117,0.00040699970505339524,0.00637480888843815
0.0197339068423989,0.009478773248557,109.704,257431.0,0.0034044640679567,0.0044065091668822,0.0024639907966811,37194.0,2.0,80000.0,0.1230764633706892,0,0.019326907137345504,0.0047015099660965235,0.008217582559976377,0.01462539717124898,0.00040699970505339524,0.006407814611272603
