Diff,Tau,Ramp,LoadD,LoadD_tag,is_avg,ms_nr,ms_nr_ratio,Fo_diff,Fo_visc,Slip_unload,Slip_Ratio,Mech_unload,Total_unload,Mech_Ratio,SlipCount_unload,Plastic_unload,Mech_no_Plastic,Mech_max_unload,Mech_max_ratio,Slip_end,BrokenFibers_unload,BrokenFibers_end,Slip_per_strain_unload,Slip_per_strain_end,CSV_path
2000.0,0.01,30.0,0.25,0p25,True,0.0026822998,0.0040177176222683094,2.144743368048604,0.5029470779312348,0.018326689,0.027450869344705905,0.00669787,0.6676178,0.01003249164417126,1783.0,0.07278194200334383,-0.06274945035917256,0.023861475,0.035741220500711636,3210.0,39960.0,39960.0,2670.689726966537,66062.26893640982,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p25/Tau_0.01/all.csv
2000.0,0.1,30.0,0.25,0p25,True,0.0027762346,0.004091769816070298,2.144743368048604,0.05029470779312349,0.01680479,0.024767839319991176,-0.0014178774,0.67849237,-0.002089747007766646,1761.0,0.07175387248643637,-0.07384361949420302,0.009243922,0.013624209215499358,3098.0,39957.0,39957.0,2595.4602849844873,63634.27504734314,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p25/Tau_0.1/all.csv
2000.0,0.0001,30.0,0.3,0p3,True,0.00513091,0.006554508973204809,2.144743368048604,50.29470779312352,0.031841107,0.040675595858877756,0.033392068,0.78280616,0.04265687945020769,3027.0,0.0652002150826202,-0.022543335632412502,0.04422853,0.056499976954703574,4970.0,39906.0,39906.0,3866.857664993336,97376.26797321976,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p3/Tau_0.0001/all.csv
2000.0,0.001,30.0,0.3,0p3,True,0.0050588767,0.006454559698094296,2.144743368048604,5.029470779312351,0.031737942,0.04049405697783744,0.032667443,0.7837679,0.04167999608047229,2979.0,0.06502830365979521,-0.02334830757932292,0.046315126,0.0590929100311457,4937.0,39910.0,39910.0,3800.8701300474286,96866.41560142222,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p3/Tau_0.001/all.csv
2000.0,0.01,30.0,0.3,0p3,True,0.0046931296,0.0058583026445642615,2.144743368048604,0.5029470779312348,0.029863976,0.037278367419899004,0.015926585,0.8011074,0.01988071137527877,2600.0,0.06316425238363794,-0.043283541008359176,0.03658811,0.04567191615006926,4632.0,39938.0,39938.0,3245.5074063727284,91539.0597286436,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p3/Tau_0.01/all.csv
2000.0,0.1,30.0,0.3,0p3,True,0.00486064,0.005973743813964258,2.144743368048604,0.05029470779312349,0.027562503,0.03387441402647003,0.0059857224,0.8136673,0.007356474077304077,2587.0,0.06239510915579378,-0.0550386350784897,0.018504033,0.02274152224133869,4488.0,39933.0,39933.0,3179.4321831539746,88400.64559259357,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p3/Tau_0.1/all.csv
2000.0,0.0001,30.0,0.35,0p35,True,0.008324448,0.009039170708321638,2.144743368048604,50.29470779312352,0.05489846,0.05961194682986393,0.051460765,0.9209305,0.05587909728258538,4064.0,0.05888899108021724,-0.003009893797631856,0.06410865,0.06961290781443334,6812.0,39881.0,39881.0,4412.928011397168,125606.94967099905,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p35/Tau_0.0001/all.csv
2000.0,0.001,30.0,0.35,0p35,True,0.0082172705,0.008912722191123386,2.144743368048604,5.029470779312351,0.054688543,0.059316994712089066,0.05066287,0.9219709,0.054950617204946484,4039.0,0.05870488428647802,-0.003754267081531537,0.06661386,0.07225158624854645,6791.0,39883.0,39883.0,4380.832410220322,125470.68829383975,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p35/Tau_0.001/all.csv
2000.0,0.01,30.0,0.35,0p35,True,0.0077121933,0.008194857282146795,2.144743368048604,0.5029470779312348,0.05060776,0.05377502280306399,0.03098646,0.9411016,0.03292573299205952,3566.0,0.0569762212709021,-0.024050488278842583,0.055015504,0.05845862338349016,6399.0,39917.0,39917.0,3789.1764289849257,119338.87939281632,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p35/Tau_0.01/all.csv
2000.0,0.1,30.0,0.35,0p35,True,0.007936735,0.00831859564085165,2.144743368048604,0.05029470779312349,0.046160873,0.04838181404767913,0.018106434,0.95409554,0.01897759002206425,3595.0,0.05643560077851323,-0.03745801075644898,0.03268139,0.03425379181627869,6171.0,39903.0,39903.0,3767.9664659159816,114606.83735365736,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p35/Tau_0.1/all.csv
2000.0,0.0001,30.0,0.4,0p4,True,0.012366001,0.011566883209752774,2.144743368048604,50.29470779312352,0.081237964,0.07598819066779149,0.07877006,1.0690867,0.07367976797391644,5639.0,0.05450841358329498,0.01917135439062146,0.09321675,0.08719288155020542,9316.0,39827.0,39827.0,5274.595596409534,159864.85962403272,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p4/Tau_0.0001/all.csv
2000.0,0.001,30.0,0.4,0p4,True,0.012207113,0.011406622470268257,2.144743368048604,5.029470779312351,0.080811694,0.07551240695820892,0.07769034,1.0701777,0.07259573807228463,5634.0,0.05430437674042358,0.01829136133186105,0.09586312,0.08957682448438237,9307.0,39827.0,39827.0,5264.546252458821,160147.06480301853,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p4/Tau_0.001/all.csv
2000.0,0.01,30.0,0.4,0p4,True,0.011673134,0.010710696516682546,2.144743368048604,0.5029470779312348,0.074991785,0.06880879208439708,0.05298751,1.0898576,0.048618746155461044,5087.0,0.05283383260345205,-0.004215086447991005,0.08053621,0.0738960851399302,8761.0,39862.0,39862.0,4667.58226028795,152149.9477070303,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p4/Tau_0.01/all.csv
2000.0,0.1,30.0,0.4,0p4,True,0.012354332,0.011205155865751437,2.144743368048604,0.05029470779312349,0.06773966,0.06143864747952442,0.036687143,1.1025578,0.03327457571838864,5011.0,0.05284308269371456,-0.019568506975325917,0.053378224,0.048413084556655446,8403.0,39853.0,39853.0,4544.8864449555385,144226.42962453087,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p4/Tau_0.1/all.csv
2000.0,0.0001,30.0,0.45,0p45,True,0.017949743,0.014637667686262096,2.144743368048604,50.29470779312352,0.12659225,0.10323352747480634,0.11402885,1.2262707,0.09298831815846208,7093.0,0.052074647954974386,0.04091367020348769,0.13028802,0.10624735631374052,12000.0,39795.0,39795.0,5784.204091315238,187918.07367061859,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p45/Tau_0.0001/all.csv
2000.0,0.001,30.0,0.45,0p45,True,0.017739035,0.014455792125157789,2.144743368048604,5.029470779312351,0.12572053,0.10245144944720293,0.11251981,1.227123,0.09169399481551564,7015.0,0.05186705407689368,0.03982694073862196,0.13300171,0.1083849866720777,11941.0,39801.0,39801.0,5716.623353975111,187612.1758903821,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p45/Tau_0.001/all.csv
2000.0,0.01,30.0,0.45,0p45,True,0.01715585,0.013751632098783047,2.144743368048604,0.5029470779312348,0.11631121,0.09323169466300392,0.08356757,1.2475501,0.06698534191131883,6457.0,0.05053883607560129,0.016446505835717537,0.114462055,0.09174946561264352,11362.0,39835.0,39835.0,5175.7440442672405,180206.9572700787,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p45/Tau_0.01/all.csv
2000.0,0.1,30.0,0.45,0p45,True,0.01893951,0.015025087150140046,2.144743368048604,0.05029470779312349,0.1067421,0.08468061502588842,0.064281076,1.2605258,0.05099544650335599,6505.0,0.05144498430734223,-0.00044953780398623855,0.0830203,0.06586164281603757,10978.0,39812.0,39812.0,5160.544909116497,169288.88644213142,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p45/Tau_0.1/all.csv
2000.0,0.0001,30.0,0.5,0p5,True,0.025088303,0.017946572251821245,2.144743368048604,50.29470779312352,0.17215127,0.1231460416154009,0.16136417,1.397944,0.11542963809709116,8981.0,0.050780689355224534,0.06464894874186662,0.1794198,0.1283454845115398,15298.0,39744.0,39744.0,6424.434741305803,215499.5114705806,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p5/Tau_0.0001/all.csv
2000.0,0.001,30.0,0.5,0p5,True,0.0248955,0.017798153475982126,2.144743368048604,5.029470779312351,0.1713132,0.12247428756448439,0.15956847,1.3987687,0.11407781000532825,8875.0,0.05061860477718725,0.063459205228141,0.1822569,0.1302980971764667,15210.0,39752.0,39752.0,6344.866023953782,214819.22136294533,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p5/Tau_0.001/all.csv
2000.0,0.01,30.0,0.5,0p5,True,0.024640314,0.01740249834258147,2.144743368048604,0.5029470779312348,0.15667084,0.11065053933285293,0.123263255,1.4159067,0.08705605743655284,8121.0,0.04982569402348332,0.03723036341306952,0.15769914,0.1113767877502098,14293.0,39792.0,39792.0,5735.547405771863,202598.1149374415,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p5/Tau_0.01/all.csv
2000.0,0.1,30.0,0.5,0p5,True,0.027575344,0.01932673165180133,2.144743368048604,0.05029470779312349,0.14207922,0.0995790644801111,0.09940891,1.4267981,0.06967272384228715,8135.0,0.051502426306847475,0.018170297535439674,0.12027276,0.08429557062067856,13801.0,39767.0,39767.0,5701.577539246793,187810.7055340974,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p5/Tau_0.1/all.csv
2000.0,0.0001,30.0,0.55,0p55,True,0.03467834,0.02177859503753345,2.144743368048604,50.29470779312352,0.26000518,0.16328773300224264,0.23156533,1.592313,0.14542701717564324,11098.0,0.05060974820905186,0.09481726896659137,0.25143492,0.15790546205425693,19341.0,39705.0,39705.0,6969.735221655541,240002.79947425475,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p55/Tau_0.0001/all.csv
2000.0,0.001,30.0,0.55,0p55,True,0.03446433,0.02164406665660589,2.144743368048604,5.029470779312351,0.25794154,0.16199078540820538,0.22872813,1.5923223,0.14364436772630768,11039.0,0.05047505143902086,0.09316931628728681,0.25372455,0.1593424584959967,19267.0,39708.0,39708.0,6932.641714557411,239721.1485762241,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p55/Tau_0.001/all.csv
2000.0,0.01,30.0,0.55,0p55,True,0.03549433,0.022125754452911612,2.144743368048604,0.5029470779312348,0.23294297,0.14520738821529963,0.18197814,1.6042088,0.11343793900145667,10289.0,0.050743113988652847,0.06269482501280382,0.21973807,0.13697597843871695,18198.0,39738.0,39737.0,6413.753621099697,223555.65028368274,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p55/Tau_0.01/all.csv
2000.0,0.1,30.0,0.55,0p55,True,0.04057672,0.02519933020752748,2.144743368048604,0.05029470779312349,0.21125044,0.131192703452755,0.14990453,1.6102301,0.09309509864459743,10231.0,0.053709677890135074,0.03938542075446236,0.17280805,0.10731885461587135,17510.0,39710.0,39710.0,6353.750311834315,202462.99529143458,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p55/Tau_0.1/all.csv
2000.0,0.0001,30.0,0.6,0p6,True,0.04793868,0.026312025969817507,2.144743368048604,50.29470779312352,0.35594454,0.19536670555582142,0.33453485,1.8219304,0.18361560353787387,14132.0,0.05150959663442686,0.132106006903447,0.3561971,0.1955053277556596,24665.0,39626.0,39626.0,7756.608046059278,262821.680844013,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p6/Tau_0.0001/all.csv
2000.0,0.001,30.0,0.6,0p6,True,0.04854957,0.02664892873376617,2.144743368048604,5.029470779312351,0.3536552,0.19412184744634858,0.33115068,1.8218207,0.18176908408165524,14073.0,0.05184801665718257,0.12992106742447268,0.3583228,0.19668389979321235,24593.0,39629.0,39629.0,7724.689921461536,260359.68023389071,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p6/Tau_0.001/all.csv
2000.0,0.01,30.0,0.6,0p6,True,0.0535957,0.029391485469981514,2.144743368048604,0.5029470779312348,0.316948,0.17381193895666444,0.27026832,1.8235111,0.1482131477017058,13101.0,0.054567213766891796,0.09364593393481399,0.3115914,0.17087441913569928,23127.0,39665.0,39658.0,7184.491501038848,232423.00403843386,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p6/Tau_0.01/all.csv
2000.0,0.1,30.0,0.6,0p6,True,0.06196002,0.03399961994626898,2.144743368048604,0.05029470779312349,0.2849043,0.15633690759069804,0.22868322,1.8223739,0.12548644380826568,12962.0,0.05919105843208136,0.06629538537618432,0.25371984,0.13922490878518395,22232.0,39634.0,39634.0,7112.700637339022,206103.29787525965,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p6/Tau_0.1/all.csv
2000.0,0.0001,30.0,0.65,0p65,True,0.06489609,0.030878544180675777,2.144743368048604,50.29470779312352,0.5412615,0.25754043334581234,0.48403916,2.1016564,0.23031317583597397,18515.0,0.05272237174449639,0.17759080409147757,0.50751287,0.24148232318089674,32092.0,39489.0,39487.0,8809.717896797973,289627.72296492796,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p65/Tau_0.0001/all.csv
2000.0,0.001,30.0,0.65,0p65,True,0.071580455,0.03408410988708127,2.144743368048604,5.029470779312351,0.5372719,0.25583009326835016,0.47938725,2.1001122,0.22826744685355382,18478.0,0.05594186348710322,0.1723255833664506,0.50882435,0.24228436461632863,31994.0,39488.0,39488.0,8798.57752361993,272326.00403509615,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p65/Tau_0.001/all.csv
2000.0,0.01,30.0,0.65,0p65,True,0.08352866,0.04018794963786483,2.144743368048604,0.5029470779312348,0.46929103,0.22578890023067186,0.39312425,2.0784504,0.18914295477053483,16431.0,0.0622756646008969,0.12686729016963794,0.43774962,0.21061345510097332,29477.0,39597.0,39564.0,7905.4087602956515,227732.62149087648,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p65/Tau_0.01/all.csv
2000.0,0.1,30.0,0.65,0p65,True,0.09397414,0.04554742961833837,2.144743368048604,0.05029470779312349,0.41987738,0.2035063626427687,0.3349921,2.063215,0.1623641258909033,15559.0,0.06779824691076791,0.09456587898013538,0.3620599,0.17548335970802847,27947.0,39613.0,39613.0,7541.143312742492,199789.3086733738,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p65/Tau_0.1/all.csv
2000.0,0.0001,30.0,0.7,0p7,True,0.15105335,0.0609452694164982,2.144743368048604,50.29470779312352,0.76226974,0.3075518329937339,0.72939163,2.4785082,0.2942865510793953,24600.0,0.07946779437727905,0.21481875670211623,0.7546495,0.3044773061473027,42265.0,39304.0,39304.0,9925.325242014533,214584.99672880367,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p7/Tau_0.0001/all.csv
2000.0,0.001,30.0,0.7,0p7,True,0.15294255,0.06180929197129113,2.144743368048604,5.029470779312351,0.75562525,0.30537389168762946,0.72177553,2.4744265,0.29169406729195635,24511.0,0.08036236679489167,0.21133170049706468,0.7533089,0.30443777578360076,42088.0,39307.0,39302.0,9905.729671097526,211656.20832144626,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p7/Tau_0.001/all.csv
2000.0,0.01,30.0,0.7,0p7,True,0.1517721,0.0631807620426124,2.144743368048604,0.5029470779312348,0.64480466,0.2684238393448308,0.5811758,2.4021885,0.2419359679725384,20943.0,0.08228613616291977,0.15964983180961864,0.629386,0.2620052506287496,37765.0,39494.0,39479.0,8718.30000018733,191053.8243623196,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p7/Tau_0.01/all.csv
2000.0,0.1,30.0,0.7,0p7,True,0.1489976,0.06325303365799077,2.144743368048604,0.05029470779312349,0.5654686,0.2400549028194878,0.49115443,2.3555803,0.20850676582751176,19376.0,0.08274216760939969,0.1257645982181121,0.5203638,0.22090683981352705,35503.0,39542.0,39542.0,8225.573970031928,182154.6426884533,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_30%/LoadD_0p7/Tau_0.1/all.csv
2000.0,0.0001,50.0,0.2,0p2,True,0.001469918,0.002729415834918989,2.144743368048604,50.29470779312352,0.009041101,0.016787959760001515,0.011777905,0.53854674,0.021869791654481094,1239.0,0.1071661449477904,-0.08529635329330931,0.018278323,0.033940086611609604,2072.0,39964.0,39964.0,2300.6359670843053,35901.18151273509,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p2/Tau_0.0001/all.csv
2000.0,0.001,50.0,0.2,0p2,True,0.0014105403,0.0026142933913274103,2.144743368048604,5.029470779312351,0.008968896,0.016622939125030916,0.011221209,0.53954935,0.020797372844578534,1236.0,0.10683965238768242,-0.0860422795431039,0.019521717,0.03618152259844257,2066.0,39964.0,39964.0,2290.800646873173,35839.89075251888,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p2/Tau_0.001/all.csv
2000.0,0.01,50.0,0.2,0p2,True,0.0013289801,0.0024071388802456195,2.144743368048604,0.5029470779312348,0.008414888,0.015241615790719741,0.00014439416,0.55209947,0.0002615364945016158,1079.0,0.10428019429180034,-0.10401865779729873,0.014359663,0.026009195408211495,1924.0,39975.0,39975.0,1954.3579710373565,33418.419454661416,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p2/Tau_0.01/all.csv
2000.0,0.1,50.0,0.2,0p2,True,0.00132796,0.002371356719400586,2.144743368048604,0.05029470779312349,0.007665787,0.01368890291269591,-0.005403953,0.5600001,-0.009649914348229581,1077.0,0.1028071602130071,-0.11245707456123669,0.0038448428,0.006865789488251877,1858.0,39972.0,39972.0,1923.2139422832247,32272.621318480746,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p2/Tau_0.1/all.csv
2000.0,0.0001,50.0,0.25,0p25,True,0.0030066196,0.004510489377256187,2.144743368048604,50.29470779312352,0.019451022,0.02918015571633218,0.021299005,0.6665839,0.03195247439969672,1992.0,0.08888687530556919,-0.05693440090587246,0.029443756,0.04417111784428037,3375.0,39944.0,39944.0,2988.3710062604273,56961.486946283716,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p25/Tau_0.0001/all.csv
2000.0,0.001,50.0,0.25,0p25,True,0.0029606642,0.0044343319425235814,2.144743368048604,5.029470779312351,0.01927175,0.028864244926300266,0.020538107,0.6676686,0.030760929898455615,1973.0,0.08867381811874935,-0.05791288822029373,0.030938793,0.04633854729726694,3353.0,39945.0,39945.0,2955.058842066259,56633.99427383531,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p25/Tau_0.001/all.csv
2000.0,0.01,50.0,0.25,0p25,True,0.0026898165,0.003939419342992716,2.144743368048604,0.5029470779312348,0.017771475,0.026027534729046193,0.0062360624,0.68279517,0.009133137834000788,1717.0,0.08631267265701367,-0.07717953482301289,0.023923349,0.035037372921076754,3126.0,39963.0,39963.0,2514.6633652959204,53042.498002337394,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p25/Tau_0.01/all.csv
2000.0,0.1,50.0,0.25,0p25,True,0.0026898724,0.003885899942719984,2.144743368048604,0.05029470779312349,0.016308945,0.02356057054651491,-0.0012427093,0.6922135,-0.0017952688007385003,1693.0,0.08513837421546964,-0.08693364301620815,0.0092191165,0.01331831364167269,3007.0,39960.0,39960.0,2445.7772060209745,51023.237343131965,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p25/Tau_0.1/all.csv
2000.0,0.0001,50.0,0.3,0p3,True,0.005280674,0.006614423565185217,2.144743368048604,50.29470779312352,0.0313139,0.03922290943880523,0.03370327,0.7983574,0.04221576702364129,2920.0,0.07706414946488878,-0.03484838244124749,0.04345315,0.0544281921856051,4871.0,39913.0,39913.0,3657.509781959809,79171.4109645724,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p3/Tau_0.0001/all.csv
2000.0,0.001,50.0,0.3,0p3,True,0.005155274,0.0064461522873865305,2.144743368048604,5.029470779312351,0.031122258,0.03891525738405636,0.032748528,0.79974437,0.04094874465949663,2893.0,0.07676043658800624,-0.03581169192850961,0.045190204,0.056505810725494696,4852.0,39915.0,39915.0,3617.4058968367603,79037.31250201687,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p3/Tau_0.001/all.csv
2000.0,0.01,50.0,0.3,0p3,True,0.004730564,0.005788964416553583,2.144743368048604,0.5029470779312348,0.029233618,0.03577424898365614,0.015249448,0.8171693,0.018661308005574855,2471.0,0.07461688049220645,-0.0559555724866316,0.036572352,0.04475492654949226,4507.0,39946.0,39946.0,3023.853196638689,73915.99495554085,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p3/Tau_0.01/all.csv
2000.0,0.1,50.0,0.3,0p3,True,0.0047216103,0.005702838805994161,2.144743368048604,0.05029470779312349,0.026927391,0.03252334703246854,0.006057353,0.82794034,0.007316170872891638,2493.0,0.07363534188948928,-0.06631917101659765,0.018652732,0.02252907739705013,4386.0,39938.0,39938.0,3011.086523456509,71942.12743007664,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p3/Tau_0.1/all.csv
2000.0,0.0001,50.0,0.35,0p35,True,0.008540641,0.00911731772844666,2.144743368048604,50.29470779312352,0.053489566,0.05710126071084334,0.051238097,0.9367493,0.05469776918968608,3913.0,0.06915905888587266,-0.014461289696186583,0.06263999,0.06686953489049846,6662.0,39890.0,39890.0,4177.211554895211,102832.92197077397,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p35/Tau_0.0001/all.csv
2000.0,0.001,50.0,0.35,0p35,True,0.008431375,0.00898554596779969,2.144743368048604,5.029470779312351,0.05328878,0.05679130417730973,0.050255492,0.9383264,0.053558646543462915,3900.0,0.06892637252879169,-0.015367725985328776,0.06480482,0.0690642616471198,6648.0,39891.0,39891.0,4156.336217333329,102790.18610388935,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p35/Tau_0.001/all.csv
2000.0,0.01,50.0,0.35,0p35,True,0.0076657515,0.008006768079546697,2.144743368048604,0.5029470779312348,0.049003437,0.05118339084689577,0.029527437,0.95740896,0.030840986698098167,3464.0,0.06673478384827317,-0.035893797150175,0.054289635,0.05670474924320742,6237.0,39920.0,39920.0,3618.0985814045443,97617.12176456446,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p35/Tau_0.01/all.csv
2000.0,0.1,50.0,0.35,0p35,True,0.0076644826,0.007911681097986307,2.144743368048604,0.05029470779312349,0.045071337,0.04652499896129596,0.017928528,0.96875525,0.01850676731816421,3533.0,0.06594816389382148,-0.04744139657565727,0.032575082,0.03362570886712614,6058.0,39904.0,39904.0,3646.947977830314,94822.73798542848,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p35/Tau_0.1/all.csv
2000.0,0.0001,50.0,0.4,0p4,True,0.012697091,0.011703650071021483,2.144743368048604,50.29470779312352,0.07905052,0.07286547950331972,0.07767722,1.084883,0.07159962871572327,5471.0,0.06354611511103041,0.008053513604692863,0.090675496,0.0835808985853774,9104.0,39835.0,39835.0,5042.940114279604,132056.66948553888,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p4/Tau_0.0001/all.csv
2000.0,0.001,50.0,0.4,0p4,True,0.0125351995,0.011537674117391181,2.144743368048604,5.029470779312351,0.078516856,0.07226864616316082,0.07621139,1.0864581,0.07014664440349794,5436.0,0.06330594801585077,0.006840696387647172,0.09278081,0.08539750405468928,9060.0,39837.0,39837.0,5003.414305623015,131725.75570019218,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p4/Tau_0.001/all.csv
2000.0,0.01,50.0,0.4,0p4,True,0.011587309,0.010476013489078548,2.144743368048604,0.5029470779312348,0.07231401,0.06537864349775785,0.050322056,1.10608,0.04549585563431217,4931.0,0.06132586250542457,-0.015830006871112405,0.07875259,0.07119972334731665,8520.0,39867.0,39867.0,4458.086214378707,125605.71217038267,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p4/Tau_0.01/all.csv
2000.0,0.1,50.0,0.4,0p4,True,0.011909454,0.010661742285549052,2.144743368048604,0.05029470779312349,0.06578966,0.05889710812719836,0.03565641,1.117027,0.03192081301526284,4863.0,0.061007048173410315,-0.029086235158147476,0.052450247,0.04695521862945121,8188.0,39859.0,39859.0,4353.520550532799,120152.87060879997,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p4/Tau_0.1/all.csv
2000.0,0.0001,50.0,0.45,0p45,True,0.018507691,0.014893285669946306,2.144743368048604,50.29470779312352,0.123771936,0.09960025811811486,0.112758085,1.2426869,0.0907373249046079,6891.0,0.06015332582970015,0.030583999074907747,0.12741591,0.10253259288401607,11791.0,39807.0,39806.0,5545.242329342975,157735.4376318949,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p45/Tau_0.0001/all.csv
2000.0,0.001,50.0,0.45,0p45,True,0.018161982,0.014601834308009286,2.144743368048604,5.029470779312351,0.12249928,0.0984867284534494,0.11060553,1.2438151,0.08892441489092712,6742.0,0.05980918385698968,0.029115231033937435,0.12929168,0.10394766874915733,11672.0,39818.0,39818.0,5420.419803554403,156899.5065919166,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p45/Tau_0.001/all.csv
2000.0,0.01,50.0,0.45,0p45,True,0.016988019,0.013441731370289929,2.144743368048604,0.5029470779312348,0.11242001,0.08895207705296936,0.07994129,1.2638267,0.06325336377210578,6286.0,0.057930608682345446,0.00532275508976033,0.1117784,0.08844440460072571,11057.0,39839.0,39839.0,4973.783193534367,151022.51269390865,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p45/Tau_0.01/all.csv
2000.0,0.1,50.0,0.45,0p45,True,0.01820226,0.014277321517989704,2.144743368048604,0.05029470779312349,0.1037434,0.08137329524846985,0.06253722,1.2749072,0.04905237024310476,6238.0,0.05839352072056696,-0.009341150477462194,0.081368506,0.06382308139761074,10713.0,39828.0,39828.0,4892.905146351045,143902.34466928654,../Analysis_folders/Structured_Data_Redo/Diff_2000_avg/Ramp_50%/LoadD_0p45/Tau_0.1/all.csv
